7355,127032,Serge Alain Stephane Aurier,0.120533,0.121963,15359
39307,225122,Goncalo Manuel Ganchinho Guedes,0.110724,0.113064,10215
7441,127160,Benjamin Stambouli,0.033421,0.0434232,8263
7740,182913,Adrien Rabiot-Provost,0.223184,0.224106,14095
9756,77100,Lucas,0.165704,0.1706,8794
76033,282028,Remy Descamps,-0.0222022,-0.0202577,4209
5460,15951,Daniel Alves da Silva,0.169272,0.1798,13269
6205,23914,Lassana Diarra,0.100936,0.115666,5194
6281,61812,Yuri Berchiche Izeta,0.000961512,0.0128937,9061
52661,296802,Walter Benitez,-0.00897417,-0.0069059,4447
70786,344596,Malang Sarr,0.0572636,0.0815604,10022
4688,16136,Dante,0.0135334,0.0266848,90
69296,323379,Racine Coly,-0.00825158,-0.00772975,10271
71817,318523,Romain Perraud,-0.00883694,-0.0074738,7971
74992,416108,Youcef Attal,0.010645,0.0166874,3889
68349,157507,Adrien Tameze,-0.0192446,-0.0190701,7180
68331,377393,Pierre Lees Melou,0.00800772,0.0126081,2893
66110,322305,Jean-Victor Makengo,-0.0161173,-0.00184591,4214
70787,453597,Vincent Marcel,0.00501728,0.00561116,769
7890,272642,Allan Saint-Maximin,0.0739126,0.0747248,12340
73751,371142,Myziane Maolida,0.00738516,0.0317089,3391
65576,241231,Yoan Cardinale,0.0680693,0.0692814,7731
68347,170544,Christopher Herelle,-0.0458994,-0.0404643,7250
62023,318508,Olivier Boscagli,0.0818137,0.0824243,9589
11964,273438,Danilo,0.0705914,0.0728004,8404
8012,182889,Wylan Cyprien,0.0337028,0.0360102,12622
68236,272631,Arnaud Lusamba,-0.0363985,-0.0361335,7700
70828,412095,Ihsan Sacko,-0.0106145,-0.00941631,3872
72565,401836,Bassem Srarfi,-0.0161553,-0.0145335,3224
65379,312862,Dalbert Henrique Chagas Estevao,0.0507595,0.0551126,5351
7308,111058,Arnaud Souquet,-0.0445262,-0.0402178,4808
3192,45146,Mario Barwuah Balotelli,0.115141,0.125097,14030
7908,215677,Mouez Hassen,-0.00297793,-0.00192857,7055
66235,249636,Gautier Lloris,-0.00550956,-0.00464195,1214
11787,178614,Jean Michael Seri,-0.0349444,-0.0335625,4717
65765,215686,Remi Walter,0.0389176,0.0407215,9924
7913,290532,Saïd Benrahma,-0.0206086,-0.0201283,6768
7763,167329,Alassane Plea,0.0656808,0.0678384,7747
65289,139018,Mickael Le Bihan,0.00953926,0.0230997,5107
66237,182814,Dorian Caddy,-0.0244932,-0.0228418,2424
70820,444725,Patrick Burner,0.00987539,0.0130556,4523
7193,28335,Christophe Jallet,0.0569762,0.0701878,735
23654,127202,Matz Sels,0.0680654,0.0733541,10556
6818,143029,Stefan Mitrovic,-0.0191503,-0.00531069,3322
70862,351843,Yoann Salmier,0.0102974,0.0129029,2702
11409,11530,Lionel Jules Carole,0.0414811,0.0464284,8898
7637,174196,Kenny Lala,-0.0306676,-0.0304951,8200
68436,372712,Ibrahima Sissoko,0.0285334,0.0302141,8918
7476,127142,Jonas Martin,0.00781838,0.0201712,2880
70867,314940,Dimitri Lienard,NA,NA,0
78894,422893,Moataz Zemzemi,-0.0350504,0.023223,24
7589,154171,Benjamin Corgnet,-0.00649596,0.00676325,1673
7461,111057,Idriss Saadi,-0.0183845,-0.0143562,6751
70842,283994,Ludovic Ajorque,-0.0478416,-0.0455042,6699
68286,333175,Bingourou Kamara,-0.0260175,-0.0243352,9699
70827,56294,Jeremy Grimm,-0.0902054,-0.0769164,1432
67858,111528,Anthony Goncalves,0.0389409,0.0460393,1406
7672,215977,Adrien Thomasson,-0.001892,0.00164201,9519
72587,427161,Lebo Mothiba,0.00219428,0.00447196,6483
68382,306166,Joia Nuno Da Costa,NA,NA,0
64211,282900,Pablo Martinez,-0.0980399,-0.0827218,1281
70825,283136,Ernest Seka,NA,NA,0
70826,232854,Abdallah N'Dour,0.0122287,0.0161809,7818
70836,178313,Jean Eudes Aholou,0.00739692,0.00828399,7614
7835,27941,Danijel Subasic,0.0340223,0.0446247,182
4526,1667,Diego Orlando Benaglio,0.047095,0.0620621,233
71504,342202,Loïc Badiashile Mukinayi,-0.0557485,-0.0286674,1138
9117,46552,Kamil Jacek Glik,-0.0408824,-0.0220954,7790
73757,296422,Fode Ballo Toure,-0.0089563,-0.00877105,7491
