player_id,player_name,player_role,birth,height,foot,value,league,value_at,nat1,nat2
50174,Danny Rose,Left-Back,1990-07-02,1.73,left,12.6,UK1,2016-06-30,England,Jamaica
95424,Kyle Walker,Right-Back,1990-05-28,1.83,right,13.5,UK1,2016-06-30,England,-
77760,Victor Wanyama,Defensive Midfield,1991-06-25,1.84,right,13.5,UK1,2016-06-30,Kenya,-
19368,Mousa DembÃ©lÃ©,Central Midfield,1987-07-16,1.85,left,16.2,UK1,2016-06-30,Belgium,Mali
245537,Nabil Bentaleb,Central Midfield,1994-11-24,1.87,left,9.0,UK1,2016-06-30,Algeria,France
121279,Tom Carroll,Central Midfield,1992-05-28,1.77,left,4.5,UK1,2016-06-30,England,-
69633,Christian Eriksen,Attacking Midfield,1992-02-14,1.82,both,26.1,UK1,2016-06-30,Denmark,-
243589,Josh Onomah,Attacking Midfield,1997-04-27,1.85,right,1.35,UK1,2016-06-30,England,Nigeria
215679,Georges-Kevin N'Koudou,Left Winger,1995-02-13,1.74,right,4.5,UK1,2016-06-30,France,Cameroon
111630,Erik Lamela,Right Winger,1992-03-04,1.84,left,21.6,UK1,2016-06-30,Argentina,Spain
132098,Harry Kane,Centre-Forward,1993-07-28,1.88,right,36.0,UK1,2016-06-30,England,-
207015,Vincent Janssen,Centre-Forward,1994-06-15,1.83,left,5.4,UK1,2016-06-30,Netherlands,-
26276,Michel Vorm,Goalkeeper,1983-10-20,1.83,right,4.5,UK1,2016-06-30,Netherlands,Suriname
42710,Toby Alderweireld,Centre-Back,1989-03-02,1.86,right,24.3,UK1,2016-06-30,Belgium,-
192765,Ben Davies,Left-Back,1993-04-24,1.81,left,7.2,UK1,2016-06-30,Wales,-
95810,Kieran Trippier,Right-Back,1990-09-19,1.73,right,5.4,UK1,2016-06-30,England,-
175722,Eric Dier,Defensive Midfield,1994-01-15,1.88,right,16.2,UK1,2016-06-30,England,Portugal
46001,Moussa Sissoko,Central Midfield,1989-08-16,1.87,right,11.7,UK1,2016-06-30,France,Mali
61834,Ryan Mason,Central Midfield,1991-06-13,1.75,right,6.75,UK1,2016-06-30,England,-
207929,Dele Alli,Attacking Midfield,1996-04-11,1.88,right,18.0,UK1,2016-06-30,England,Nigeria
91845,Heung-min Son,Left Winger,1992-07-08,1.84,both,22.5,UK1,2016-06-30,"Korea,South",-
241119,Clinton N'Jie,Centre-Forward,1993-08-15,1.75,right,9.0,UK1,2016-06-30,Cameroon,-
17965,Hugo Lloris,Goalkeeper,1986-12-26,1.88,left,21.6,UK1,2017-06-30,France,-
195488,Paulo Gazzaniga,Goalkeeper,1992-01-02,1.95,right,0.9,UK1,2017-06-30,Argentina,Italy
42710,Toby Alderweireld,Centre-Back,1989-03-02,1.86,right,31.5,UK1,2017-06-30,Belgium,-
341429,Davinson SÃ¡nchez,Centre-Back,1996-06-12,1.87,right,10.8,UK1,2017-06-30,Colombia,-
341049,Cameron Carter-Vickers,Centre-Back,1997-12-31,1.83,right,0.45,UK1,2017-06-30,UnitedStates,England
50174,Danny Rose,Left-Back,1990-07-02,1.73,left,25.2,UK1,2017-06-30,England,Jamaica
127032,Serge Aurier,Right-Back,1992-12-24,1.76,right,13.5,UK1,2017-06-30,Coted'Ivoire,-
341051,Kyle Walker-Peters,Right-Back,1997-04-13,1.73,right,0.225,UK1,2017-06-30,England,-
175722,Eric Dier,Defensive Midfield,1994-01-15,1.88,right,22.5,UK1,2017-06-30,England,Portugal
46001,Moussa Sissoko,Central Midfield,1989-08-16,1.87,right,18.0,UK1,2017-06-30,France,Mali
249126,Harry Winks,Central Midfield,1996-02-02,1.78,right,3.6,UK1,2017-06-30,England,-
207929,Dele Alli,Attacking Midfield,1996-04-11,1.88,right,40.5,UK1,2017-06-30,England,Nigeria
243589,Josh Onomah,Attacking Midfield,1997-04-27,1.85,right,2.25,UK1,2017-06-30,England,Nigeria
215679,Georges-Kevin N'Koudou,Left Winger,1995-02-13,1.74,right,6.3,UK1,2017-06-30,France,Cameroon
77100,Lucas Moura,Right Winger,1992-08-13,1.72,right,34.2,UK1,2017-06-30,Brazil,-
132098,Harry Kane,Centre-Forward,1993-07-28,1.88,right,54.0,UK1,2017-06-30,England,-
35564,Fernando Llorente,Centre-Forward,1985-02-26,1.93,right,5.4,UK1,2017-06-30,Spain,-
26276,Michel Vorm,Goalkeeper,1983-10-20,1.83,right,3.6,UK1,2017-06-30,Netherlands,Suriname
43250,Jan Vertonghen,Centre-Back,1987-04-24,1.89,left,25.2,UK1,2017-06-30,Belgium,-
122675,Kevin Wimmer,Centre-Back,1992-11-15,1.87,left,6.3,UK1,2017-06-30,Austria,-
192765,Ben Davies,Left-Back,1993-04-24,1.81,left,10.8,UK1,2017-06-30,Wales,-
95810,Kieran Trippier,Right-Back,1990-09-19,1.73,right,9.0,UK1,2017-06-30,England,-
77760,Victor Wanyama,Defensive Midfield,1991-06-25,1.84,right,22.5,UK1,2017-06-30,Kenya,-
19368,Mousa DembÃ©lÃ©,Central Midfield,1987-07-16,1.85,left,16.2,UK1,2017-06-30,Belgium,Mali
69633,Christian Eriksen,Attacking Midfield,1992-02-14,1.82,both,36.0,UK1,2017-06-30,Denmark,-
91845,Heung-min Son,Left Winger,1992-07-08,1.84,both,27.0,UK1,2017-06-30,"Korea,South",-
111630,Erik Lamela,Right Winger,1992-03-04,1.84,left,22.5,UK1,2017-06-30,Argentina,Spain
207015,Vincent Janssen,Centre-Forward,1994-06-15,1.83,left,11.7,UK1,2017-06-30,Netherlands,-
95424,Kyle Walker,Right-Back,1990-05-28,1.83,right,2.7,UK1,2010-06-30,England,-
50174,Danny Rose,Left-Back,1990-07-02,1.73,left,0.45,UK1,2010-06-30,England,Jamaica
50174,Danny Rose,Left-Back,1990-07-02,1.73,left,0.45,UK1,2009-06-30,England,Jamaica
50174,Danny Rose,Left-Back,1990-07-02,1.73,left,0.45,UK1,2008-06-30,England,Jamaica
17965,Hugo Lloris,Goalkeeper,1986-12-26,1.88,left,18.0,UK1,2015-06-30,France,-
42710,Toby Alderweireld,Centre-Back,1989-03-02,1.86,right,9.9,UK1,2015-06-30,Belgium,-
122675,Kevin Wimmer,Centre-Back,1992-11-15,1.87,left,5.4,UK1,2015-06-30,Austria,-
50174,Danny Rose,Left-Back,1990-07-02,1.73,left,8.1,UK1,2015-06-30,England,Jamaica
95424,Kyle Walker,Right-Back,1990-05-28,1.83,right,15.3,UK1,2015-06-30,England,-
175722,Eric Dier,Defensive Midfield,1994-01-15,1.88,right,6.3,UK1,2015-06-30,England,Portugal
245537,Nabil Bentaleb,Central Midfield,1994-11-24,1.87,left,5.4,UK1,2015-06-30,Algeria,France
121279,Tom Carroll,Central Midfield,1992-05-28,1.77,left,2.7,UK1,2015-06-30,England,-
207929,Dele Alli,Attacking Midfield,1996-04-11,1.88,right,4.5,UK1,2015-06-30,England,Nigeria
241119,Clinton N'Jie,Centre-Forward,1993-08-15,1.75,right,4.5,UK1,2015-06-30,Cameroon,-
26276,Michel Vorm,Goalkeeper,1983-10-20,1.83,right,4.5,UK1,2015-06-30,Netherlands,Suriname
43250,Jan Vertonghen,Centre-Back,1987-04-24,1.89,left,17.1,UK1,2015-06-30,Belgium,-
192765,Ben Davies,Left-Back,1993-04-24,1.81,left,8.1,UK1,2015-06-30,Wales,-
95810,Kieran Trippier,Right-Back,1990-09-19,1.73,right,3.15,UK1,2015-06-30,England,-
19368,Mousa DembÃ©lÃ©,Central Midfield,1987-07-16,1.85,left,13.5,UK1,2015-06-30,Belgium,Mali
61834,Ryan Mason,Central Midfield,1991-06-13,1.75,right,4.05,UK1,2015-06-30,England,-
69633,Christian Eriksen,Attacking Midfield,1992-02-14,1.82,both,24.3,UK1,2015-06-30,Denmark,-
200777,Alex Pritchard,Attacking Midfield,1993-05-03,1.68,right,0.9,UK1,2015-06-30,England,-
91845,Heung-min Son,Left Winger,1992-07-08,1.84,both,14.4,UK1,2015-06-30,"Korea,South",-
111630,Erik Lamela,Right Winger,1992-03-04,1.84,left,19.8,UK1,2015-06-30,Argentina,Spain
132098,Harry Kane,Centre-Forward,1993-07-28,1.88,right,13.5,UK1,2015-06-30,England,-
17965,Hugo Lloris,Goalkeeper,1986-12-26,1.88,left,17.1,UK1,2012-06-30,France,-
43250,Jan Vertonghen,Centre-Back,1987-04-24,1.89,left,13.5,UK1,2012-06-30,Belgium,-
19368,Mousa DembÃ©lÃ©,Central Midfield,1987-07-16,1.85,left,11.7,UK1,2012-06-30,Belgium,Mali
50174,Danny Rose,Left-Back,1990-07-02,1.73,left,2.7,UK1,2012-06-30,England,Jamaica
95424,Kyle Walker,Right-Back,1990-05-28,1.83,right,14.4,UK1,2012-06-30,England,-
61834,Ryan Mason,Central Midfield,1991-06-13,1.75,right,0.09,UK1,2012-06-30,England,-
17965,Hugo Lloris,Goalkeeper,1986-12-26,1.88,left,13.5,UK1,2013-06-30,France,-
43250,Jan Vertonghen,Centre-Back,1987-04-24,1.89,left,17.1,UK1,2013-06-30,Belgium,-
50174,Danny Rose,Left-Back,1990-07-02,1.73,left,4.5,UK1,2013-06-30,England,Jamaica
19368,Mousa DembÃ©lÃ©,Central Midfield,1987-07-16,1.85,left,18.9,UK1,2013-06-30,Belgium,Mali
121279,Tom Carroll,Central Midfield,1992-05-28,1.77,left,0.9,UK1,2013-06-30,England,-
132098,Harry Kane,Centre-Forward,1993-07-28,1.88,right,0.45,UK1,2013-06-30,England,-
95424,Kyle Walker,Right-Back,1990-05-28,1.83,right,14.4,UK1,2013-06-30,England,-
69633,Christian Eriksen,Attacking Midfield,1992-02-14,1.82,both,16.2,UK1,2013-06-30,Denmark,-
111630,Erik Lamela,Right Winger,1992-03-04,1.84,left,20.7,UK1,2013-06-30,Argentina,Spain
17965,Hugo Lloris,Goalkeeper,1986-12-26,1.88,left,14.4,UK1,2014-06-30,France,-
127160,Benjamin Stambouli,Centre-Back,1990-08-13,1.8,right,3.15,UK1,2014-06-30,France,Algeria
192765,Ben Davies,Left-Back,1993-04-24,1.81,left,4.95,UK1,2014-06-30,Wales,-
175722,Eric Dier,Defensive Midfield,1994-01-15,1.88,right,4.05,UK1,2014-06-30,England,Portugal
245537,Nabil Bentaleb,Central Midfield,1994-11-24,1.87,left,0.45,UK1,2014-06-30,Algeria,France
200777,Alex Pritchard,Attacking Midfield,1993-05-03,1.68,right,0.135,UK1,2014-06-30,England,-
111630,Erik Lamela,Right Winger,1992-03-04,1.84,left,21.6,UK1,2014-06-30,Argentina,Spain
26276,Michel Vorm,Goalkeeper,1983-10-20,1.83,right,6.3,UK1,2014-06-30,Netherlands,Suriname
43250,Jan Vertonghen,Centre-Back,1987-04-24,1.89,left,19.8,UK1,2014-06-30,Belgium,-
50174,Danny Rose,Left-Back,1990-07-02,1.73,left,5.4,UK1,2014-06-30,England,Jamaica
95424,Kyle Walker,Right-Back,1990-05-28,1.83,right,17.1,UK1,2014-06-30,England,-
19368,Mousa DembÃ©lÃ©,Central Midfield,1987-07-16,1.85,left,18.0,UK1,2014-06-30,Belgium,Mali
121279,Tom Carroll,Central Midfield,1992-05-28,1.77,left,1.8,UK1,2014-06-30,England,-
61834,Ryan Mason,Central Midfield,1991-06-13,1.75,right,0.225,UK1,2014-06-30,England,-
69633,Christian Eriksen,Attacking Midfield,1992-02-14,1.82,both,16.2,UK1,2014-06-30,Denmark,-
207929,Dele Alli,Attacking Midfield,1996-04-11,1.88,right,0.45,UK1,2014-06-30,England,Nigeria
132098,Harry Kane,Centre-Forward,1993-07-28,1.88,right,0.45,UK1,2014-06-30,England,-
99397,Karl Darlow,Goalkeeper,1990-10-08,1.9,right,4.05,UK1,2018-06-30,England,Wales
39037,Rob Elliot,Goalkeeper,1986-04-30,1.9,left,1.35,UK1,2018-06-30,Ireland,England
85475,Federico FernÃ¡ndez,Centre-Back,1989-02-21,1.9,right,7.2,UK1,2018-06-30,Argentina,Italy
98240,Ciaran Clark,Centre-Back,1989-09-26,1.88,left,5.4,UK1,2018-06-30,Ireland,England
139173,Achraf Lazaar,Left-Back,1992-01-22,1.84,left,0.9,UK1,2018-06-30,Morocco,Italy
162029,Javier Manquillo,Right-Back,1994-05-05,1.78,right,4.5,UK1,2018-06-30,Spain,-
81796,Sung-yong Ki,Defensive Midfield,1989-01-24,1.86,right,6.3,UK1,2018-06-30,"Korea,South",-
61644,Jack Colback,Defensive Midfield,1989-10-24,1.77,left,3.15,UK1,2018-06-30,England,-
92469,Matt Ritchie,Right Midfield,1989-09-10,1.73,left,10.8,UK1,2018-06-30,Scotland,England
272999,Miguel AlmirÃ³n,Attacking Midfield,1994-02-10,1.74,left,9.0,UK1,2018-06-30,Paraguay,-
186997,Christian Atsu,Left Winger,1992-01-10,1.65,left,5.4,UK1,2018-06-30,Ghana,-
199527,Jacob Murphy,Right Winger,1995-02-24,1.73,right,6.3,UK1,2018-06-30,England,-
246968,Ayoze PÃ©rez,Second Striker,1993-07-29,1.78,right,9.0,UK1,2018-06-30,Spain,-
196522,Dwight Gayle,Centre-Forward,1990-10-17,1.77,right,9.0,UK1,2018-06-30,England,Jamaica
81999,Joselu,Centre-Forward,1990-03-27,1.92,right,3.6,UK1,2018-06-30,Spain,-
74960,Martin Dubravka,Goalkeeper,1989-01-15,1.91,right,3.6,UK1,2018-06-30,Slovakia,-
226049,Freddie Woodman,Goalkeeper,1997-03-04,1.88,right,0.45,UK1,2018-06-30,England,-
183318,Jamaal Lascelles,Centre-Back,1993-11-11,1.88,right,13.5,UK1,2018-06-30,England,-
127108,Florian Lejeune,Centre-Back,1991-05-20,1.9,right,7.2,UK1,2018-06-30,France,-
135343,Fabian SchÃ¤r,Centre-Back,1991-12-20,1.86,right,2.7,UK1,2018-06-30,Switzerland,-
170321,Paul Dummett,Left-Back,1991-09-26,1.83,left,3.15,UK1,2018-06-30,Wales,England
255916,DeAndre Yedlin,Right-Back,1993-07-09,1.73,right,7.2,UK1,2018-06-30,UnitedStates,Latvia
206225,Isaac Hayden,Defensive Midfield,1995-03-22,1.86,right,6.3,UK1,2018-06-30,England,Jamaica
71292,Jonjo Shelvey,Central Midfield,1992-02-27,1.84,right,13.5,UK1,2018-06-30,England,-
346707,Sean Longstaff,Central Midfield,1997-10-30,1.81,right,0.135,UK1,2018-06-30,England,-
51540,Henri Saivet,Attacking Midfield,1990-10-26,1.75,right,1.8,UK1,2018-06-30,Senegal,France
258188,Rolando Aarons,Left Winger,1995-11-16,1.78,left,0.63,UK1,2018-06-30,England,Jamaica
230541,Yoshinori Muto,Centre-Forward,1992-07-15,1.78,right,5.4,UK1,2018-06-30,Japan,-
39037,Rob Elliot,Goalkeeper,1986-04-30,1.9,left,0.27,UK1,2011-06-30,Ireland,England
99397,Karl Darlow,Goalkeeper,1990-10-08,1.9,right,4.05,UK1,2017-06-30,England,Wales
203348,Chancel Mbemba,Centre-Back,1994-08-08,1.82,right,6.3,UK1,2017-06-30,DRCongo,-
183318,Jamaal Lascelles,Centre-Back,1993-11-11,1.88,right,4.5,UK1,2017-06-30,England,-
121385,Grant Hanley,Centre-Back,1991-11-20,1.88,right,4.05,UK1,2017-06-30,Scotland,-
139173,Achraf Lazaar,Left-Back,1992-01-22,1.84,left,2.25,UK1,2017-06-30,Morocco,Italy
255916,DeAndre Yedlin,Right-Back,1993-07-09,1.73,right,4.5,UK1,2017-06-30,UnitedStates,Latvia
61644,Jack Colback,Defensive Midfield,1989-10-24,1.77,left,4.5,UK1,2017-06-30,England,-
70950,Mohamed DiamÃ©,Central Midfield,1987-06-14,1.84,right,5.4,UK1,2017-06-30,Senegal,France
92469,Matt Ritchie,Right Midfield,1989-09-10,1.73,left,8.1,UK1,2017-06-30,Scotland,England
51540,Henri Saivet,Attacking Midfield,1990-10-26,1.75,right,4.5,UK1,2017-06-30,Senegal,France
258188,Rolando Aarons,Left Winger,1995-11-16,1.78,left,0.675,UK1,2017-06-30,England,Jamaica
246968,Ayoze PÃ©rez,Second Striker,1993-07-29,1.78,right,7.2,UK1,2017-06-30,Spain,-
196522,Dwight Gayle,Centre-Forward,1990-10-17,1.77,right,9.0,UK1,2017-06-30,England,Jamaica
81999,Joselu,Centre-Forward,1990-03-27,1.92,right,3.15,UK1,2017-06-30,Spain,-
251664,Ivan Toney,Centre-Forward,1996-03-16,1.88,right,0.45,UK1,2017-06-30,England,-
39037,Rob Elliot,Goalkeeper,1986-04-30,1.9,left,0.9,UK1,2017-06-30,Ireland,England
226049,Freddie Woodman,Goalkeeper,1997-03-04,1.88,right,0.45,UK1,2017-06-30,England,-
98240,Ciaran Clark,Centre-Back,1989-09-26,1.88,left,4.5,UK1,2017-06-30,Ireland,England
127108,Florian Lejeune,Centre-Back,1991-05-20,1.9,right,4.5,UK1,2017-06-30,France,-
170321,Paul Dummett,Left-Back,1991-09-26,1.83,left,3.15,UK1,2017-06-30,Wales,England
162029,Javier Manquillo,Right-Back,1994-05-05,1.78,right,3.6,UK1,2017-06-30,Spain,-
206225,Isaac Hayden,Defensive Midfield,1995-03-22,1.86,right,3.6,UK1,2017-06-30,England,Jamaica
71292,Jonjo Shelvey,Central Midfield,1992-02-27,1.84,right,9.9,UK1,2017-06-30,England,-
281404,Kenedy,Left Midfield,1996-02-08,1.82,left,6.3,UK1,2017-06-30,Brazil,-
186997,Christian Atsu,Left Winger,1992-01-10,1.65,left,4.5,UK1,2017-06-30,Ghana,-
199527,Jacob Murphy,Right Winger,1995-02-24,1.73,right,0.9,UK1,2017-06-30,England,-
51152,Aleksandar Mitrovic,Centre-Forward,1994-09-16,1.88,right,9.0,UK1,2017-06-30,Serbia,-
250426,Adam Armstrong,Centre-Forward,1997-02-10,1.73,right,1.35,UK1,2017-06-30,England,-
39037,Rob Elliot,Goalkeeper,1986-04-30,1.9,left,0.9,UK1,2015-06-30,Ireland,England
203348,Chancel Mbemba,Centre-Back,1994-08-08,1.82,right,7.2,UK1,2015-06-30,DRCongo,-
170321,Paul Dummett,Left-Back,1991-09-26,1.83,left,2.25,UK1,2015-06-30,Wales,England
61644,Jack Colback,Defensive Midfield,1989-10-24,1.77,left,5.4,UK1,2015-06-30,England,-
46001,Moussa Sissoko,Central Midfield,1989-08-16,1.87,right,13.5,UK1,2015-06-30,France,Mali
71292,Jonjo Shelvey,Central Midfield,1992-02-27,1.84,right,9.9,UK1,2015-06-30,England,-
51540,Henri Saivet,Attacking Midfield,1990-10-26,1.75,right,2.25,UK1,2015-06-30,Senegal,France
258188,Rolando Aarons,Left Winger,1995-11-16,1.78,left,0.45,UK1,2015-06-30,England,Jamaica
61842,Andros Townsend,Right Winger,1991-07-16,1.81,left,7.2,UK1,2015-06-30,England,-
246968,Ayoze PÃ©rez,Second Striker,1993-07-29,1.78,right,4.95,UK1,2015-06-30,Spain,-
51152,Aleksandar Mitrovic,Centre-Forward,1994-09-16,1.88,right,9.9,UK1,2015-06-30,Serbia,-
250426,Adam Armstrong,Centre-Forward,1997-02-10,1.73,right,0.225,UK1,2015-06-30,England,-
99397,Karl Darlow,Goalkeeper,1990-10-08,1.9,right,2.7,UK1,2015-06-30,England,Wales
226049,Freddie Woodman,Goalkeeper,1997-03-04,1.88,right,0.225,UK1,2015-06-30,England,-
183318,Jamaal Lascelles,Centre-Back,1993-11-11,1.88,right,2.7,UK1,2015-06-30,England,-
60744,Daryl Janmaat,Right-Back,1989-07-22,1.85,right,5.85,UK1,2015-06-30,Netherlands,-
49499,Georginio Wijnaldum,Central Midfield,1990-11-11,1.75,right,10.8,UK1,2015-06-30,Netherlands,Suriname
45509,Siem de Jong,Attacking Midfield,1989-01-28,1.85,right,8.1,UK1,2015-06-30,Netherlands,-
184892,Florian Thauvin,Right Winger,1993-01-26,1.79,left,10.8,UK1,2015-06-30,France,-
251664,Ivan Toney,Centre-Forward,1996-03-16,1.88,right,0.135,UK1,2015-06-30,England,-
39037,Rob Elliot,Goalkeeper,1986-04-30,1.9,left,0.225,UK1,2012-06-30,Ireland,England
46001,Moussa Sissoko,Central Midfield,1989-08-16,1.87,right,8.55,UK1,2012-06-30,France,Mali
170321,Paul Dummett,Left-Back,1991-09-26,1.83,left,0.18,UK1,2013-06-30,Wales,England
39037,Rob Elliot,Goalkeeper,1986-04-30,1.9,left,0.225,UK1,2013-06-30,Ireland,England
46001,Moussa Sissoko,Central Midfield,1989-08-16,1.87,right,9.0,UK1,2013-06-30,France,Mali
39037,Rob Elliot,Goalkeeper,1986-04-30,1.9,left,0.9,UK1,2014-06-30,Ireland,England
183318,Jamaal Lascelles,Centre-Back,1993-11-11,1.88,right,0.54,UK1,2014-06-30,England,-
170321,Paul Dummett,Left-Back,1991-09-26,1.83,left,0.675,UK1,2014-06-30,Wales,England
61644,Jack Colback,Defensive Midfield,1989-10-24,1.77,left,4.05,UK1,2014-06-30,England,-
113707,RÃ©my Cabella,Attacking Midfield,1990-03-08,1.71,right,9.0,UK1,2014-06-30,France,-
99397,Karl Darlow,Goalkeeper,1990-10-08,1.9,right,0.9,UK1,2014-06-30,England,Wales
60744,Daryl Janmaat,Right-Back,1989-07-22,1.85,right,4.5,UK1,2014-06-30,Netherlands,-
46001,Moussa Sissoko,Central Midfield,1989-08-16,1.87,right,9.9,UK1,2014-06-30,France,Mali
45509,Siem de Jong,Attacking Midfield,1989-01-28,1.85,right,9.0,UK1,2014-06-30,Netherlands,-
246968,Ayoze PÃ©rez,Second Striker,1993-07-29,1.78,right,0.9,UK1,2014-06-30,Spain,-
72476,Bernd Leno,Goalkeeper,1992-03-04,1.9,right,18.0,UK1,2018-06-30,Germany,-
88590,Shkodran Mustafi,Centre-Back,1992-04-17,1.84,right,22.5,UK1,2018-06-30,Germany,Albania
76277,Laurent Koscielny,Centre-Back,1985-09-10,1.85,right,13.5,UK1,2018-06-30,France,Poland
253341,Rob Holding,Centre-Back,1995-09-20,1.89,right,6.3,UK1,2018-06-30,England,-
287247,Krystian Bielik,Centre-Back,1998-01-04,1.89,right,1.8,UK1,2018-06-30,Poland,-
318077,Lucas Torreira,Defensive Midfield,1996-02-11,1.68,right,27.0,UK1,2018-06-30,Uruguay,Spain
55735,Henrikh Mkhitaryan,Attacking Midfield,1989-01-21,1.77,both,31.5,UK1,2018-06-30,Armenia,-
245744,Takuma Asano,Second Striker,1994-11-10,1.73,right,1.8,UK1,2018-06-30,Japan,-
93720,Alexandre Lacazette,Centre-Forward,1991-05-28,1.75,right,54.0,UK1,2018-06-30,France,Guadeloupe
73396,David Ospina,Goalkeeper,1988-08-31,1.83,right,4.5,UK1,2018-06-30,Colombia,-
111873,Emiliano MartÃ­nez,Goalkeeper,1992-09-02,1.94,right,0.9,UK1,2018-06-30,Argentina,-
34322,Sokratis,Centre-Back,1988-06-09,1.86,right,18.0,UK1,2018-06-30,Greece,-
215118,Calum Chambers,Centre-Back,1995-01-20,1.83,right,12.6,UK1,2018-06-30,England,-
415912,Konstantinos Mavropanos,Centre-Back,1997-12-11,1.94,right,2.7,UK1,2018-06-30,Greece,-
94005,Sead Kolasinac,Left-Back,1993-06-20,1.83,left,16.2,UK1,2018-06-30,BosniaHerzegovina,Germany
191217,HÃ©ctor BellerÃ­n,Right-Back,1995-03-19,1.78,right,36.0,UK1,2018-06-30,Spain,-
111455,Granit Xhaka,Defensive Midfield,1992-09-27,1.85,left,36.0,UK1,2018-06-30,Switzerland,-
160438,Mohamed Elneny,Defensive Midfield,1992-07-11,1.8,right,9.0,UK1,2018-06-30,Egypt,-
465830,MattÃ©o Guendouzi,Central Midfield,1999-04-14,1.84,right,2.25,UK1,2018-06-30,France,Morocco
285845,Ainsley Maitland-Niles,Right Midfield,1997-08-29,1.77,right,6.3,UK1,2018-06-30,England,-
35664,Mesut Ãzil,Attacking Midfield,1988-10-15,1.8,left,45.0,UK1,2018-06-30,Germany,-
242631,Alex Iwobi,Left Winger,1996-05-03,1.83,right,13.5,UK1,2018-06-30,Nigeria,England
58864,Pierre-Emerick Aubameyang,Centre-Forward,1989-06-18,1.87,right,67.5,UK1,2018-06-30,Gabon,France
126321,Carl Jenkinson,Right-Back,1992-02-08,1.85,right,0.045,UK1,2011-06-30,England,Finland
74869,Francis Coquelin,Defensive Midfield,1991-05-13,1.77,right,1.17,UK1,2011-06-30,France,-
33713,Theo Walcott,Right Winger,1989-03-16,1.75,both,12.6,UK1,2011-06-30,England,-
76277,Laurent Koscielny,Centre-Back,1985-09-10,1.85,right,9.0,UK1,2011-06-30,France,Poland
50057,Aaron Ramsey,Central Midfield,1990-12-26,1.82,both,5.4,UK1,2011-06-30,Wales,-
73396,David Ospina,Goalkeeper,1988-08-31,1.83,right,7.2,UK1,2016-06-30,Colombia,-
220491,Matt Macey,Goalkeeper,1994-09-09,1.99,right,0.45,UK1,2016-06-30,England,-
88590,Shkodran Mustafi,Centre-Back,1992-04-17,1.84,right,18.0,UK1,2016-06-30,Germany,Albania
215118,Calum Chambers,Centre-Back,1995-01-20,1.83,right,10.8,UK1,2016-06-30,England,-
287247,Krystian Bielik,Centre-Back,1998-01-04,1.89,right,1.35,UK1,2016-06-30,Poland,-
43003,Nacho Monreal,Left-Back,1986-02-26,1.79,left,13.5,UK1,2016-06-30,Spain,-
126321,Carl Jenkinson,Right-Back,1992-02-08,1.85,right,8.1,UK1,2016-06-30,England,Finland
111455,Granit Xhaka,Defensive Midfield,1992-09-27,1.85,left,31.5,UK1,2016-06-30,Switzerland,-
160438,Mohamed Elneny,Defensive Midfield,1992-07-11,1.8,right,5.4,UK1,2016-06-30,Egypt,-
35664,Mesut Ãzil,Attacking Midfield,1988-10-15,1.8,left,45.0,UK1,2016-06-30,Germany,-
242631,Alex Iwobi,Left Winger,1996-05-03,1.83,right,0.9,UK1,2016-06-30,Nigeria,England
131248,Joel Campbell,Right Winger,1992-06-26,1.78,left,7.2,UK1,2016-06-30,CostaRica,-
82442,Olivier Giroud,Centre-Forward,1986-09-30,1.93,left,22.5,UK1,2016-06-30,France,-
73185,Lucas PÃ©rez,Centre-Forward,1988-09-10,1.8,left,9.0,UK1,2016-06-30,Spain,-
197642,Chuba Akpom,Centre-Forward,1995-10-09,1.86,right,0.9,UK1,2016-06-30,England,Nigeria
5658,Petr Cech,Goalkeeper,1982-05-20,1.96,left,10.8,UK1,2016-06-30,CzechRepublic,-
111873,Emiliano MartÃ­nez,Goalkeeper,1992-09-02,1.94,right,1.35,UK1,2016-06-30,Argentina,-
76277,Laurent Koscielny,Centre-Back,1985-09-10,1.85,right,19.8,UK1,2016-06-30,France,Poland
149498,Gabriel Paulista,Centre-Back,1990-11-26,1.87,right,10.8,UK1,2016-06-30,Brazil,-
253341,Rob Holding,Centre-Back,1995-09-20,1.89,right,0.225,UK1,2016-06-30,England,-
191217,HÃ©ctor BellerÃ­n,Right-Back,1995-03-19,1.78,right,16.2,UK1,2016-06-30,Spain,-
27306,Mathieu Debuchy,Right-Back,1985-07-28,1.77,right,6.75,UK1,2016-06-30,France,-
74869,Francis Coquelin,Defensive Midfield,1991-05-13,1.77,right,10.8,UK1,2016-06-30,France,-
50057,Aaron Ramsey,Central Midfield,1990-12-26,1.82,both,27.0,UK1,2016-06-30,Wales,-
33713,Theo Walcott,Right Winger,1989-03-16,1.75,both,22.5,UK1,2016-06-30,England,-
67063,Danny Welbeck,Centre-Forward,1990-11-26,1.83,right,15.3,UK1,2016-06-30,England,-
73396,David Ospina,Goalkeeper,1988-08-31,1.83,right,6.3,UK1,2017-06-30,Colombia,-
220491,Matt Macey,Goalkeeper,1994-09-09,1.99,right,0.45,UK1,2017-06-30,England,-
88590,Shkodran Mustafi,Centre-Back,1992-04-17,1.84,right,27.0,UK1,2017-06-30,Germany,Albania
215118,Calum Chambers,Centre-Back,1995-01-20,1.83,right,12.6,UK1,2017-06-30,England,-
